asset_a,asset_b,corr_low_vol,corr_stress,delta
ENPH,FMC,0.06663132116299994,0.2931463929658804,0.22651507180288047
DE,DUK,0.09644085191938773,0.32260790472784995,0.22616705280846222
AMD,DVY,0.3690983653614733,0.5952001779641146,0.22610181260264134
AFL,GD,0.19074020643092435,0.41673441993678834,0.225994213505864
DVN,HBAN,0.2683412492759836,0.4934774868200517,0.22513623754406814
CFG,CW,0.1279817243364571,0.3530803178625745,0.22509859352611739
AEP,C,0.24886232364653726,0.4735632757864831,0.22470095213994584
DE,HMC,0.08085227581491883,0.30534555161034416,0.22449327579542533
BEN,CPB,-0.04525735206146347,0.17905510032314562,0.2243124523846091
CAG,CSCO,0.2190139199206898,0.4429947911226045,0.22398087120191468
AMAT,ICL,-0.07252631502564728,0.15112591400718062,0.2236522290328279
CSCO,HPQ,0.2762981563974441,0.4998490359412973,0.22355087954385322
FANG,IVZ,0.10006238110947459,0.32342805516216167,0.2233656740526871
BLK,GOOGL,0.21369517511633956,0.43691140656363414,0.22321623144729458
CVX,HBAN,0.2781713838695317,0.5008598434065374,0.22268845953700572
CL,CTVA,0.2698929803989495,0.4923975276644535,0.222504547265504
BAYRY,BLK,0.23578099485012696,0.4572246169131925,0.22144362206306553
IBM,ICL,0.03232344808484108,0.25373853007247055,0.22141508198762946
BX,COST,0.07610617303844353,0.29738598614692435,0.22127981310848083
AMD,HEI,0.19009172787569878,0.411329020922791,0.22123729304709222
ICL,INTC,-0.07256694100414295,0.14796381748306575,0.2205307584872087
GIS,IRDM,0.10213064981230253,0.3224713913834052,0.22034074157110267
DVY,HBAN,0.47783741722132933,0.6981017401087926,0.22026432288746323
IBM,IRDM,0.0021959850100618625,0.22231426445017283,0.22011827944011098
D,ICL,0.00038011892033001834,0.22013218730068979,0.21975206838035977
C,HMC,0.20794758429560378,0.42745311724052415,0.21950553294492037
ARKK,ASIX,0.09121607994625115,0.31043956514184967,0.21922348519559853
ABBV,ALL,-0.006143157641109589,0.21279398327485352,0.2189371409159631
COST,CTVA,0.15281223294436572,0.3716856086875857,0.21887337574322
ABBV,ARKK,0.07718643741502458,0.2948077594992939,0.21762132208426932
AEP,HEI,-0.017597355903474107,0.1999747181883038,0.21757207409177792
C,CTVA,0.21700953514902355,0.43378429063635404,0.2167747554873305
CAG,DE,0.14373472908838023,0.3605060708254632,0.21677134173708298
BLK,D,0.1526020179036119,0.36932752589225926,0.21672550798864737
AMAT,DE,0.02183709590380354,0.23853971563575244,0.2167026197319489
CF,IPI,0.15964428542924494,0.3758343083853824,0.21619002295613746
BAC,CFG,0.19125303408915967,0.40733239701708013,0.21607936292792046
ASTS,HBAN,-0.036010699496179396,0.1800446342582446,0.21605533375442398
AEP,DUK,0.24907404994897372,0.4650676252191693,0.21599357527019555
CFG,CTVA,0.21729455574159592,0.4331801465416707,0.21588559080007477
CAT,CF,0.035813034799866326,0.2509669133046982,0.2151538785048319
ABBV,ANDE,0.1635355992048849,0.37847122293332097,0.21493562372843608
ANDE,HON,0.17081481900707676,0.3856846638445514,0.21486984483747465
ARKK,HMC,0.11122022815234144,0.3258293704377308,0.21460914228538935
COST,DOW,-0.05180591459851366,0.161822634248783,0.21362854884729665
CPB,IVZ,0.19866583098328403,0.4120574305990417,0.21339159961575768
DUK,ICL,0.08633593185766153,0.29935818526838437,0.21302225341072284
DE,DOW,0.12033218642588499,0.33278951646043414,0.21245733003454914
AFL,DG,0.18063764523696643,0.3926811468922194,0.21204350165525296
FITB,GSAT,0.03495761592602521,0.24677431845729966,0.21181670253127444
ALL,DVN,0.3031834904973649,0.5144277703364601,0.21124427983909522
HON,IBM,0.18002212131289516,0.39104597139318764,0.21102385008029248
BKSY,CPB,0.031150797694840186,0.24217310238317538,0.2110223046883352
ABBV,BEN,0.1411497274819187,0.3520857416499155,0.21093601416799682
BMY,CTVA,0.03821074351893542,0.24869345335776732,0.2104827098388319
DG,HPQ,0.18746780135318938,0.3977779293917903,0.2103101280386009
ENPH,GSAT,0.23678356152401242,0.44693522833617,0.21015166681215758
ABBV,CAT,0.011884828965940324,0.22152268188879745,0.20963785292285714
CTVA,IPI,0.22360261969930464,0.43320176107017094,0.2095991413708663
CAG,FMC,0.12911906874237422,0.3387010963554358,0.2095820276130616
CW,DVN,0.15260419076498233,0.3621603179512006,0.2095561271862183
CFG,HMC,0.15367377344510283,0.3631522410624576,0.20947846761735475
CAG,INTC,0.17094960437247994,0.3802087984823557,0.20925919410987578
CSCO,FANG,0.22257102344087457,0.4315772097793478,0.20900618633847326
DOW,HBAN,0.16010100207371045,0.3688555478429371,0.20875454576922667
CAT,DG,0.1166807256284496,0.3252733606666583,0.20859263503820868
BLK,CW,0.21522592949891844,0.42369714977791545,0.208471220278997
ABBV,GOOGL,0.03220570873363259,0.24050427395086282,0.20829856521723022
ANDE,DUK,0.13885275498963467,0.3461621338492157,0.207309378859581
AMAT,DG,0.11278571722865269,0.3200878303065206,0.20730211307786792
DVN,GD,0.1548029455492573,0.36188003651005335,0.20707709096079605
AEP,CL,0.056653796548701785,0.2637201540918336,0.2070663575431318
ALL,DE,0.21174424241688214,0.4187485231625314,0.20700428074564928
CRWD,DG,0.2030370847205582,0.40982757553770344,0.20679049081714523
ALL,DD,0.23349083135689583,0.4399772788652319,0.20648644750833609
ABBV,BA,0.0029641052500251446,0.20901112937012553,0.2060470241201004
COST,D,0.14777602896963182,0.3535474932082526,0.20577146423862075
CSCO,DOW,0.17402643386754624,0.37960662538666295,0.20558019151911672
ARKK,HBAN,0.2668269496789547,0.47234343990839106,0.20551649022943635
ANDE,HII,0.06312702896832027,0.26856706704483385,0.20544003807651356
ALL,DG,0.2482262853447727,0.4529637113897158,0.2047374260449431
DOW,GSAT,-0.056856439465281836,0.1477858129374871,0.20464225240276895
CPB,INTC,0.0852647433693094,0.28945804673831654,0.20419330336900715
ABBV,DD,0.00020525456253326583,0.2042099192847632,0.20400466472222994
IBM,IPI,0.11789701199537267,0.32154174166821764,0.20364472967284497
CF,CFG,0.13499532051643243,0.3384288140863328,0.20343349356990037
CTVA,DVY,0.30513607164729656,0.508387786629728,0.2032517149824314
C,FANG,0.23297328605405862,0.4360331431911592,0.2030598571371006
FMC,IVZ,0.1770338055047008,0.379823540028557,0.2027897345238562
CRWD,INTC,0.05224060684930497,0.2549915803107693,0.2027509734614643
BMY,CSCO,0.2056934597998043,0.40843611342390324,0.20274265362409893
HII,IRDM,-0.0784387376095136,0.12421302776488181,0.20265176537439542
ABBV,CPB,0.0769338149988437,0.2779975039624826,0.20106368896363885
CL,DOW,0.08141755302794537,0.28227884232194583,0.20086128929400046
CB,IPI,0.11086131260735783,0.31168122755401223,0.2008199149466544
CSCO,DVY,0.40423279996968536,0.6044944717807147,0.20026167181102933
HBAN,HON,0.2240947089723439,0.42411847755667154,0.20002376858432763
AMAT,DVN,0.025483580901881818,0.2254061606070067,0.19992257970512486
BAYRY,CFG,0.2079139676538772,0.4077751007928371,0.19986113313895987
D,HEI,0.1309137444149,0.3306301916448373,0.1997164472299373
CAT,HPQ,0.18062040477023913,0.380273199164979,0.19965279439473985
ANDE,CTVA,0.0659683723227054,0.2656039046449036,0.19963553232219816
CAT,GD,0.134621425520188,0.3341262134188985,0.19950478789871048
BX,HBAN,0.387715482037501,0.5870605799928534,0.19934509795535243
AFL,FMC,0.19890541030769637,0.39792154633708066,0.19901613602938428
ARKK,HON,0.2215724593305853,0.4204826181573469,0.19891015882676158
BAYRY,DOW,0.02794668611088372,0.2264055297311523,0.19845884362026858
CPB,CRWD,0.08335020262985475,0.28170490201236276,0.198354699382508
C,DOW,0.1275466334842779,0.3259004189101479,0.19835378542587004
CSCO,FMC,0.19789806617696046,0.3957214530583268,0.19782338688136633
BMY,IPI,0.09482836621615649,0.2925086983968132,0.19768033218065673
C,CPB,0.1352919539032555,0.3329603597792866,0.19766840587603113
BMY,DE,0.07029585581847554,0.26796345688040946,0.19766760106193393
CF,CVX,0.04251578093694674,0.2401131459719185,0.19759736503497174
BA,DOW,-0.1256010825550501,0.07195385809519589,0.19755494065024598
ASTS,HEI,0.1086086119841548,0.30612530384127284,0.19751669185711807
ASTS,GSAT,0.09167279358616578,0.2890935994848551,0.1974208058986893
CPB,GOOGL,0.09433810293831008,0.29174676111646874,0.19740865817815867
CW,FANG,0.2233508821749575,0.4199206601270012,0.1965697779520437
BMY,CAG,0.10323677929888608,0.29956517830457596,0.19632839900568988
BAYRY,IVZ,0.2577061708963309,0.4537813369603727,0.1960751660640418
CL,DVY,0.4993101432179051,0.694499365534787,0.19518922231688185
BAC,CSCO,0.2129481880482736,0.4077429092883733,0.19479472124009972
ASTS,INTC,0.10453597179812735,0.29925506666476337,0.19471909486663602
CSCO,IBM,0.1606589717913801,0.35524318850549663,0.19458421671411652
HBAN,HMC,0.22400034945037964,0.41835997886842907,0.19435962941804943
DOW,HPQ,0.037123664636183495,0.23139025889143539,0.1942665942552519
AMAT,DVY,0.06556003886061393,0.2591852702093093,0.1936252313486954
AMD,ARKK,0.038991300451270146,0.23245621310964554,0.1934649126583754
CFG,DVY,0.38636233629421685,0.5797445191833954,0.19338218288917858
CAG,HMC,0.1847180527811072,0.37761843139312695,0.19290037861201975
DVY,HMC,0.34703174360757494,0.5396628485243522,0.19263110491677726
C,IRDM,0.20417267064733785,0.39595466482714314,0.1917819941798053
AMD,CVX,0.09716313672847941,0.2886497303613684,0.19148659363288895
CL,IRDM,0.14414694139539927,0.33510217372936446,0.1909552323339652
AFL,D,0.1518113658343581,0.3419177811794717,0.1901064153451136
COST,INTC,0.020801742158588495,0.2101580000254569,0.1893562578668684
GSAT,IRDM,0.17776924486029785,0.3668796045230026,0.18911035966270476
COST,FANG,0.13764073502822938,0.3258506496740629,0.18820991464583353
BMY,CFG,0.17004078426927122,0.35818811075562523,0.18814732648635402
ANDE,CAG,0.11072568719636976,0.2987286298871324,0.18800294269076262
CPB,FANG,0.0932720069290731,0.2812553902591835,0.1879833833301104
AMD,DE,0.24364024029994932,0.4297359929788668,0.18609575267891745
ENPH,FANG,0.29194833352602756,0.47801473475233924,0.18606640122631168
BAYRY,GSAT,0.20779579606033033,0.39382587298293087,0.18603007692260054
CF,GD,0.22098988969048908,0.40700145531380166,0.18601156562331259
DD,IBM,0.1035706332849804,0.28898484244389633,0.18541420915891593
CPB,HPQ,0.11589107874953701,0.30119261817087245,0.18530153942133543
BA,CPB,0.14349109070271687,0.32865154569591154,0.18516045499319467
AMD,CPB,0.15651195153928116,0.34141335327542727,0.1849014017361461
FITB,INTC,0.037769957975508896,0.2226381565400945,0.1848681985645856
DE,INTC,0.11132003753001607,0.2957327718282175,0.18441273429820143
ANDE,CVX,0.12368281519705877,0.3075946046233377,0.18391178942627895
BX,HMC,0.1312788034589597,0.3144529447559771,0.18317414129701742
ANDE,BAYRY,0.2358562481005845,0.41830046795243825,0.18244421985185375
ARKK,D,0.09655613036293077,0.27878906654643154,0.18223293618350078
CB,DUK,0.22313203631337133,0.40515884761897836,0.18202681130560702
BMY,FMC,0.05724885021163357,0.2385659649142815,0.18131711470264794
AMD,FANG,0.17420041447834522,0.35551340597289716,0.18131299149455193
CL,GD,0.2076532500856164,0.3887756029384439,0.1811223528528275
DVN,HMC,0.18735968305219877,0.36833980653202436,0.1809801234798256
D,DD,0.09177231863741421,0.2726693347502457,0.1808970161128315
C,DVY,0.4840687369443855,0.6649363711000077,0.18086763415562218
AEP,BA,0.1085208781355732,0.2892412438386132,0.18072036570304
GD,INTC,0.14025860979137064,0.32055625764604867,0.18029764785467803
CPB,DE,0.21216857696774455,0.3922610337128824,0.18009245674513785
HEI,INTC,0.03777750148882859,0.2174699678449881,0.1796924663561595
AMAT,GIS,-0.013987880054862968,0.16552029988945433,0.17950817994431728
ABBV,GIS,0.12306941243459571,0.30223085050998544,0.17916143807538973
FMC,HON,0.022554846043734103,0.20154044020530323,0.17898559416156912
GD,ICL,0.20813670081751925,0.3865809422056069,0.17844424138808765
BA,DG,0.20551326590239777,0.3837153535957241,0.17820208769332635
BA,BX,0.15024728305683832,0.32840863749439947,0.17816135443756115
DVN,GIS,0.18060303341417797,0.35865229175620184,0.17804925834202387
AMAT,HII,0.005779441444232464,0.18341472673522974,0.17763528529099729
GD,GIS,0.13661646935059013,0.3137098774452506,0.17709340809466045
C,IPI,0.22120549456070374,0.3977842544671584,0.1765787599064547
AMD,ASIX,0.05639139698699002,0.23291044534675828,0.17651904835976825
HPQ,ICL,0.13969640488302085,0.3153020154540749,0.17560561057105403
CPB,CTVA,0.12746384864665522,0.30288843928476755,0.17542459063811233
AEP,CF,0.14787430762364015,0.32294756792273693,0.17507326029909678
BA,CTVA,0.15869636460622397,0.3332574386784784,0.17456107407225444
ASTS,CL,0.07700869408289038,0.2514955332588651,0.1744868391759747
BMY,CVX,0.059233045808164124,0.23327251762508114,0.174039471816917
CPB,GD,0.04180137240877006,0.21573921161419687,0.17393783920542683
AEP,GOOGL,0.027095669192088372,0.20074872603542493,0.17365305684333657
CPB,ICL,0.12783352174692894,0.301477798572473,0.17364427682554404
COST,FMC,0.015276112198194495,0.18862331577368743,0.17334720357549294
CL,DUK,0.2067261197321608,0.3793029726981252,0.1725768529659644
DG,IBM,0.12977656687957012,0.30165628346509143,0.1718797165855213
CL,IPI,0.16257435979327853,0.3337901187062444,0.1712157589129659
ASTS,BMY,0.02029850567363542,0.19132678081400617,0.17102827514037075
BAYRY,DG,0.05418144579793936,0.224771098048663,0.17058965225072364
CW,HBAN,0.21281098681728572,0.38299682734563567,0.17018584052834995
AMAT,HPQ,0.0753523969746634,0.24507954375624247,0.16972714678157907
ARKK,CPB,0.17774543527508144,0.3474269401189085,0.16968150484382707
ARKK,FANG,0.24793580835126466,0.41719106063049227,0.1692552522792276
ANDE,HPQ,0.2472356925649596,0.4164685393873271,0.16923284682236747
BKSY,CAG,0.2118954103191602,0.3809661238447321,0.1690707135255719
ABBV,CAG,0.1336212916316545,0.30207213175989306,0.16845084012823855
ARKK,COST,0.24241061696421667,0.41075583264510124,0.16834521568088456
DUK,HMC,0.23768325588898048,0.40495859244045906,0.16727533655147858
BAC,HMC,0.214010752277029,0.3812249905189484,0.16721423824191942
DVN,HON,0.18676289916459185,0.35272965438488074,0.1659667552202889
COST,DG,0.15218194242674815,0.3177646099575725,0.16558266753082435
DD,IVZ,0.3041492240852171,0.46923439764238906,0.16508517355717195
BA,IPI,0.12804388212714146,0.2928705851605845,0.16482670303344304
D,GIS,0.14961532294195354,0.3139476473634283,0.16433232442147475
DOW,IVZ,0.16227818251122156,0.32654943223574223,0.16427124972452067
DD,GSAT,0.0904525247414112,0.25461694716066985,0.16416442241925866
AMAT,BX,-0.023431933244247482,0.14062438018609322,0.1640563134303407
CTVA,GD,0.1372954520313895,0.3013341194293095,0.16403866739792
BKSY,HMC,0.1934706822330891,0.35747931950506395,0.16400863727197484
BMY,ICL,0.03047522683595261,0.19432434266595963,0.16384911583000702
GSAT,IVZ,0.07491340851712242,0.23785103562904147,0.16293762711191906
ABBV,COST,0.0008537436209012479,0.16371225434509315,0.1628585107241919
CAG,HON,0.16670571756779978,0.32846435008110125,0.16175863251330147
CW,IBM,0.14322167755583579,0.3049261783114259,0.1617045007555901
BAC,CAG,0.2618678100148334,0.4235468630080995,0.16167905299326613
CVX,FITB,0.10670517323388856,0.26829981812900977,0.1615946448951212
AEP,ASTS,-0.053255974025768225,0.10804040948026436,0.1612963835060326
ASIX,C,0.3571346113421199,0.5175773210669845,0.16044270972486463
BA,CVX,0.16323058112057157,0.32363437896910735,0.16040379784853578
CAT,D,0.011366321015042653,0.17062883833867026,0.15926251732362762
AMAT,IRDM,0.02287062471262957,0.18203171809245994,0.15916109337983037
CL,HBAN,0.27024776095823794,0.4289680521685717,0.15872029121033376
BKSY,CVX,0.17872911429342273,0.3373891271966352,0.1586600129032125
BAYRY,D,0.0263370744099989,0.18466160314873173,0.15832452873873282
ENPH,IBM,0.223605414185429,0.3819296015830219,0.1583241873975929
ABBV,HMC,0.06734667484618873,0.22551747499170122,0.1581708001455125
DVY,IPI,0.3256844317973143,0.4838240958995911,0.15813966410227676
DD,IRDM,0.16933423551390472,0.32718003850884014,0.15784580299493542
BAC,IPI,0.18564083377906015,0.343453321483984,0.15781248770492384
ASTS,CVX,0.07233407555924067,0.22980086920540502,0.15746679364616434
DG,FANG,0.15089336930788616,0.30829432704291954,0.15740095773503338
BA,CF,0.0977609482410775,0.2545832239174141,0.1568222756763366
AEP,AMAT,0.1339256047194463,0.29008875830978953,0.15616315359034322
ARKK,IRDM,0.1349637890453438,0.2911025549917115,0.1561387659463677
CTVA,GOOGL,0.18961255047081751,0.3453465528050463,0.15573400233422877
AEP,ENPH,0.16003169971504588,0.3156382360168437,0.15560653630179783
ASTS,DG,0.0492903131577312,0.20395562088695898,0.1546653077292278
BX,CAT,0.18080212539482185,0.33452162133070895,0.1537194959358871
ABBV,BAC,0.03168654255452319,0.18513468834299898,0.1534481457884758
CB,GD,0.17883306637529106,0.3321092691156648,0.15327620274037373
CTVA,DOW,0.10279297831728203,0.2551733225161821,0.15238034419890006
BMY,DG,0.09017388986501244,0.2420564872802928,0.15188259741528037
ALL,FMC,0.05518779008726964,0.2067077193592274,0.15151992927195776
FMC,GSAT,0.026462639412518838,0.1776000705849043,0.15113743117238546
CSCO,ENPH,0.32782151706819496,0.47882252842730477,0.15100101135910982
ARKK,ENPH,0.1711166326443123,0.3208703797745606,0.14975374713024833
AEP,DE,0.011355402370096941,0.1611051324714646,0.14974973010136766
AEP,ICL,0.01803593772808631,0.16770869642903408,0.14967275870094776
ANDE,FMC,0.16871168129671285,0.3183560411099874,0.14964435981327454
GD,IRDM,0.08364023427649767,0.23271996593256078,0.1490797316560631
AMAT,HBAN,0.0595121995095925,0.2085560588639707,0.1490438593543782
CAT,DOW,-0.05301851196533066,0.09549025114235875,0.1485087631076894
CF,HII,0.00906238858289084,0.15674850630019724,0.1476861177173064
BX,GSAT,-0.025697834849862513,0.12093308135126768,0.1466309162011302
AEP,FANG,0.050381507600278604,0.19650463584666605,0.14612312824638746
AMAT,COST,0.0812872224934848,0.2271604133601281,0.1458731908666433
AMAT,CFG,-0.015711244585323955,0.1299763115914919,0.14568755617681584
BKSY,FMC,0.12235028838146515,0.2677146097367263,0.14536432135526112
HON,IRDM,0.0797772293542311,0.22495709195057928,0.14517986259634819
ANDE,FANG,0.30876215632085086,0.4535157995963791,0.14475364327552825
ARKK,CSCO,0.01907324617023655,0.1638199535716498,0.14474670740141327
BEN,DG,0.06294069336437581,0.20758084099802437,0.14464014763364857
CAT,FMC,0.1316954730344472,0.27627053312460964,0.14457506009016244
CB,CFG,0.20302528379163323,0.3475868420597782,0.14456155826814496
BEN,CF,0.14976928009862028,0.29421294138815335,0.14444366128953307
ENPH,HBAN,0.25333996264801467,0.3977295296482961,0.14438956700028144
ARKK,BAYRY,0.13549099779838292,0.27978146035368734,0.14429046255530442
DVN,IPI,0.05270782474023167,0.1964223609816378,0.14371453624140612
C,DVN,0.17544457902630936,0.3191087425195467,0.14366416349323732
AEP,HBAN,0.26063029034877083,0.4035738994512513,0.14294360910248044
ALL,ASTS,0.028506575852605565,0.17038902475375736,0.1418824489011518
AMAT,D,0.012687903357802921,0.15350373005564472,0.1408158266978418
ARKK,BEN,0.12708076148631678,0.26776999052837136,0.14068922904205458
GD,IBM,0.2417404697611441,0.38156772619779183,0.13982725643664773
HMC,IPI,0.29149137428735084,0.4308143357422771,0.1393229614549263
DVY,GD,0.37175958576918045,0.5097751833073517,0.13801559753817128
CAG,DUK,0.26528826313941845,0.40317533454291066,0.1378870714034922
GD,GSAT,0.20135804298318852,0.3388655241353602,0.13750748115217168
CAG,CVX,0.19691408801176843,0.3342502783507653,0.13733619033899688
BMY,D,0.17569134078588808,0.31294617417944265,0.13725483339355457
CPB,CW,0.12280330117126675,0.2600407120394895,0.13723741086822272
AMAT,CAT,-0.032453468443969874,0.10413452810505967,0.13658799654902953
ABBV,CTVA,-0.04250536084024976,0.09352295432125321,0.13602831516150296
CVX,HEI,0.19936938912909036,0.3345088157404354,0.13513942661134504
C,CAT,0.20435516490289068,0.3393331861885619,0.1349780212856712
CB,INTC,0.08680111077962491,0.21992502867544536,0.13312391789582045
HII,IPI,0.07102506586871786,0.20402216761103237,0.1329971017423145
ALL,DOW,0.1019755934975697,0.23459696810008457,0.13262137460251489
CVX,FANG,0.15624593922420552,0.28842352248755987,0.13217758326335435
BAC,CVX,0.19504019081752602,0.32691662790454024,0.13187643708701421
ABBV,FMC,0.09937232279188613,0.23095535613264287,0.13158303334075674
C,ICL,0.17871407188078728,0.30968761259365213,0.13097354071286485
DG,INTC,0.10680078265075685,0.23762977618273373,0.13082899353197688
AMD,CW,0.17284936406234516,0.3031517902694372,0.13030242620709206
BAYRY,CF,0.11015126808479317,0.23978332487191606,0.1296320567871229
CF,CRWD,-0.013486085622878768,0.11543703453789961,0.12892312016077837
DD,INTC,0.0596134413867227,0.18836951528047224,0.12875607389374955
CVX,GSAT,0.04839933642071298,0.17554639512581088,0.1271470587050979
INTC,IPI,0.05770833182534758,0.18468963186459664,0.12698130003924907
AMAT,BKSY,0.14349061229617202,0.26920328408102734,0.12571267178485532
CVX,FMC,0.15196865247107644,0.27723450138455846,0.12526584891348203
AEP,CVX,0.008969385530111654,0.1334086905570163,0.12443930502690463
BMY,IBM,0.08966692739852267,0.21345410243078258,0.12378717503225992
ABBV,ENPH,0.1505498080805468,0.2724709507875796,0.1219211427070328
CFG,CPB,0.10860170260171427,0.23030872611952208,0.12170702351780781
DVN,FMC,0.015356009755089713,0.1370414199258229,0.12168541017073317
C,GSAT,0.10632580414393202,0.22798546791679913,0.12165966377286712
GD,IPI,0.1747031687249117,0.296278720018605,0.1215755512936933
DOW,HII,-0.02787695874233484,0.09351270922649912,0.12138966796883396
FMC,HMC,0.2489624412940672,0.3701133680098411,0.12115092671577393
CAT,IRDM,0.020215776885766167,0.14043198953296632,0.12021621264720014
BAYRY,IPI,0.18475336842222384,0.3034753640954673,0.11872199567324349
CL,D,0.18623507759911745,0.30477930200723624,0.11854422440811879
ARKK,IBM,0.23011648322868655,0.3459731624628439,0.11585667923415732
ARKK,CTVA,0.1261644886952331,0.24177137401270754,0.11560688531747443
DG,GSAT,0.06450113782335282,0.18000513416431502,0.1155039963409622
ARKK,DUK,0.22161513712611217,0.3367816217282062,0.11516648460209403
DUK,FANG,0.10551886399353277,0.2201323856303688,0.11461352163683602
GSAT,HBAN,0.0669854968589055,0.18115775826645394,0.11417226140754845
FANG,IPI,0.1278116896495238,0.24045153238260403,0.11263984273308023
ABBV,ASTS,0.09492776504391226,0.20752667488262463,0.11259890983871237
CFG,ENPH,0.16514285013624122,0.2769165958866923,0.1117737457504511
ALL,CVX,0.11016452517823873,0.2216125084891521,0.11144798331091336
C,CFG,0.3107033690747809,0.4221234575193484,0.11142008844456747
ASTS,FMC,0.1168628264638768,0.22758677492664203,0.11072394846276523
CPB,FMC,0.10881444406090522,0.21881873464774326,0.11000429058683804
ASIX,INTC,0.12420058427719134,0.23407984214999086,0.10987925787279952
AMAT,ANDE,0.19479715930363317,0.30391018809426384,0.10911302879063067
AMD,FITB,0.337129236098241,0.44621998204409336,0.10909074594585233
ABBV,DG,-0.016206291055012634,0.09181253646799933,0.10801882752301196
ALL,HMC,0.13634672249111185,0.24416160777185214,0.10781488528074029
ANDE,D,0.1659511596842654,0.27349127587874555,0.10754011619448015
D,ENPH,0.17544958169248887,0.28255458181192517,0.1071050001194363
ASTS,CTVA,0.009831788045489107,0.11677552771611377,0.10694373967062466
BAC,BMY,0.18751289685630398,0.29393306235562944,0.10642016549932545
CVX,GOOGL,0.02316763479009734,0.12935024673888051,0.10618261194878317
BX,CSCO,0.30318550850336556,0.4093241753418446,0.10613866683847906
HII,INTC,0.15205069320775352,0.25804386224675485,0.10599316903900133
BMY,CRWD,0.03927385446217436,0.14501196842316746,0.10573811396099311
ALL,ICL,0.19659083720510662,0.30191381678951196,0.10532297958440534
DUK,GD,0.2665656725718696,0.37075439283033673,0.10418872025846715
BA,CFG,0.19944498442067016,0.3034358996840972,0.10399091526342702
FMC,IBM,0.05296390713426776,0.1564360469455008,0.10347213981123304
CFG,D,0.22843437819832071,0.3317680513364845,0.1033336731381638
CPB,CVX,0.2352583085922105,0.33773603138082275,0.10247772278861225
ASTS,CFG,-0.014687126686468249,0.08770266556368202,0.10238979225015027
CF,DUK,0.23979905522384687,0.342117493555649,0.10231843833180215
CVX,ICL,0.12927949365530172,0.23106212191575373,0.10178262826045201
C,GD,0.3245705668115521,0.4262264300115945,0.10165586320004238
AMD,INTC,0.1331392779055414,0.23450106323787742,0.10136178533233603
C,D,0.24030754165442758,0.3411287093319658,0.10082116767753824
DG,HII,0.21795006998588226,0.3187090474859326,0.10075897750005033
D,HMC,0.18706154146605905,0.2875781525240265,0.10051661105796747
BEN,INTC,0.07694300676701465,0.17669037137964094,0.09974736461262629
ARKK,GSAT,0.23781950891248083,0.3370519225951956,0.09923241368271479
C,FMC,0.2587883595834485,0.3580036093251615,0.09921524974171303
ASTS,CSCO,0.1891833952306037,0.2881967102185657,0.09901331498796198
CFG,FMC,0.20024653072380433,0.29902405893819195,0.09877752821438762
DVN,FANG,0.1797009492879413,0.2768207399142966,0.09711979062635531
CL,INTC,0.10518925631428892,0.202280009267206,0.09709075295291707
COST,CPB,0.29865489492695213,0.3949685305470033,0.09631363562005119
ASIX,CAT,0.13095288689333992,0.22541482564295628,0.09446193874961636
C,CVX,0.2046338754364414,0.29719378466486485,0.09255990922842344
CW,D,-0.010101019731003807,0.08237863268984828,0.09247965242085208
D,DOW,0.1623295094548436,0.25469654635049876,0.09236703689565517
CF,GOOGL,0.14609558382350515,0.23834847799178613,0.09225289416828097
CVX,DD,0.12867194923882083,0.22042284745325955,0.09175089821443871
AMAT,DD,0.2824832289528647,0.37342820188524606,0.09094497293238135
ABBV,IVZ,0.17642958875140663,0.26711725638153594,0.09068766763012931
ASIX,GD,0.20382135245781433,0.2937881283570474,0.08996677589923305
CVX,GD,0.2919002178187144,0.38172168740561585,0.08982146958690146
ABBV,CVX,0.1267687569205625,0.2161594387180231,0.0893906817974606
AMD,CFG,0.25974160853373185,0.34874815016309524,0.08900654162936339
BX,FMC,0.15676935422108715,0.24573920093829266,0.08896984671720551
CRWD,IRDM,0.06327354358732754,0.15176120231228185,0.08848765872495432
DVN,GOOGL,0.13574211233945796,0.22265470860670303,0.08691259626724507
ARKK,C,0.12910584486533205,0.21431840712556416,0.0852125622602321
CTVA,FITB,0.3636418614601879,0.44860152772590467,0.08495966626571677
AEP,IPI,0.15957248072716113,0.24391913084439665,0.08434665011723552
ENPH,INTC,0.12725858074004828,0.21154124019200676,0.08428265945195848
AMAT,GOOGL,0.0034993946016009104,0.08727620667097832,0.08377681206937741
DOW,GOOGL,0.13516999417507922,0.21852371477175395,0.08335372059667473
D,DE,0.14416958632163343,0.2272259111141719,0.08305632479253847
ABBV,DVN,0.16341041303369933,0.24618454807715154,0.08277413504345221
DVN,IRDM,0.20115174056115936,0.2837294894382264,0.08257774887706704
AMAT,FITB,0.1712623606340426,0.25268382759172464,0.08142146695768204
BAC,FMC,0.15920132186932828,0.2404847084599352,0.08128338659060691
GIS,IPI,0.05661585830292423,0.13781020562688073,0.0811943473239565
CSCO,GD,0.3087835152995383,0.3887955529419167,0.08001203764237841
ABBV,AMAT,0.06924477403585283,0.1489156507004293,0.07967087666457648
ASTS,IPI,0.08207450423845494,0.161432752115244,0.07935824787678905
DOW,ENPH,0.11226943664115696,0.19048721167251986,0.0782177750313629
ARKK,IPI,0.14319306599645476,0.22090765971774884,0.07771459372129408
CVX,HII,-0.030701090520669574,0.04643907283558431,0.07714016335625389
