ticker,sector,growth_sleeve,value_sleeve,defensive_value_index,growth_tech_index,roe,roic,debt_to_equity,ev_ebitda,pb_ratio,earnings_stability,interest_coverage,mktcap_to_assets,slope_per_period_roe,slope_per_period_roic,slope_per_period_debt_to_equity,slope_per_period_ev_ebitda,slope_per_period_pb_ratio,slope_per_period_earnings_stability,slope_per_period_interest_coverage,slope_per_period_mktcap_to_assets,recent_vs_early_pct_roe,recent_vs_early_pct_roic,recent_vs_early_pct_debt_to_equity,recent_vs_early_pct_ev_ebitda,recent_vs_early_pct_pb_ratio,recent_vs_early_pct_earnings_stability,recent_vs_early_pct_interest_coverage,recent_vs_early_pct_mktcap_to_assets,latest_value_roe,latest_value_roic,latest_value_debt_to_equity,latest_value_ev_ebitda,latest_value_pb_ratio,latest_value_earnings_stability,latest_value_interest_coverage,latest_value_mktcap_to_assets,pct_change_roe,pct_change_roic,pct_change_debt_to_equity,pct_change_ev_ebitda,pct_change_pb_ratio,pct_change_earnings_stability,pct_change_interest_coverage,pct_change_mktcap_to_assets,total_change_roe,total_change_roic,total_change_debt_to_equity,total_change_ev_ebitda,total_change_pb_ratio,total_change_earnings_stability,total_change_interest_coverage,total_change_mktcap_to_assets,n_obs_roe,n_obs_roic,n_obs_debt_to_equity,n_obs_ev_ebitda,n_obs_pb_ratio,n_obs_earnings_stability,n_obs_interest_coverage,n_obs_mktcap_to_assets,is_recovery_roe,is_recovery_roic,is_recovery_debt_to_equity,is_recovery_ev_ebitda,is_recovery_pb_ratio,is_recovery_earnings_stability,is_recovery_mktcap_to_assets,is_recovery_interest_coverage,is_deteriorating_roe,is_deteriorating_roic,is_deteriorating_debt_to_equity,is_deteriorating_ev_ebitda,is_deteriorating_pb_ratio,is_deteriorating_earnings_stability,is_deteriorating_mktcap_to_assets,is_deteriorating_interest_coverage,strong_trend_roe,strong_trend_roic,strong_trend_debt_to_equity,strong_trend_ev_ebitda,strong_trend_pb_ratio,strong_trend_earnings_stability,strong_trend_mktcap_to_assets,strong_trend_interest_coverage,trend_direction_roe,trend_direction_roic,trend_direction_debt_to_equity,trend_direction_ev_ebitda,trend_direction_pb_ratio,trend_direction_earnings_stability,trend_direction_mktcap_to_assets,trend_direction_interest_coverage,overall_slope_roe,overall_slope_roic,overall_slope_debt_to_equity,overall_slope_ev_ebitda,overall_slope_pb_ratio,overall_slope_earnings_stability,overall_slope_mktcap_to_assets,overall_slope_interest_coverage,recent_vs_early_pct_roe_right,recent_vs_early_pct_roic_right,recent_vs_early_pct_debt_to_equity_right,recent_vs_early_pct_ev_ebitda_right,recent_vs_early_pct_pb_ratio_right,recent_vs_early_pct_earnings_stability_right,recent_vs_early_pct_mktcap_to_assets_right,recent_vs_early_pct_interest_coverage_right,latest_value_roe_right,latest_value_roic_right,latest_value_debt_to_equity_right,latest_value_ev_ebitda_right,latest_value_pb_ratio_right,latest_value_earnings_stability_right,latest_value_mktcap_to_assets_right,latest_value_interest_coverage_right,best_peer_group,best_ret_rank,best_vol_rank,best_sharpe_rank,best_n_peers,avg_beta_to_peers,high_beta_any_group,low_beta_any_group,avg_beta_vs_median,recovery_count,deterioration_count,strong_trend_count,fundamental_signal,peer_signal,beta_signal
DG,Consumer Discretionary,,,true,false,0.2,0.1,1.0,,3.16,0.65,5.0,1.551,0.000771752316986955,-0.00015042402001352165,0.0075825053273032485,0.45179113747171323,0.030534882855360674,-0.19158101217981452,-0.1283061981546669,-0.007336376582429903,1.4110910186859555,-0.26847110460863194,0.42146410803127216,0.57333206569101,0.39248846914122554,-0.8186038832715659,-0.17362201470952807,0.5237395986294664,0.2,0.1,1.0,11.0,3.16,0.65,5.0,1.551,0.6478212879817505,-0.07521201000676082,0.6092247790787529,2.1033537737284207,0.9695981365893716,-1.1762232865585633,-1.3654064964069006,-0.5474907897335749,0.03550060658139993,-0.009777561300878907,0.49286284627471116,9.035822749434265,1.9847673855984438,-4.214782267955919,-8.339902880053348,-0.4768644778579437,47,66,66,4,66,6,66,66,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,improving,declining,improving,improving,improving,declining,declining,declining,0.000771752316986955,-0.00015042402001352165,0.0075825053273032485,0.45179113747171323,0.030534882855360674,-0.19158101217981452,-0.007336376582429903,-0.1283061981546669,1.4110910186859555,-0.26847110460863194,0.42146410803127216,0.57333206569101,0.39248846914122554,-0.8186038832715659,0.5237395986294664,-0.17362201470952807,0.2,0.1,1.0,11.0,3.16,0.65,1.551,5.0,sector_Consumer Discretionary,0.42857142857142855,0.2857142857142857,0.42857142857142855,7,1.2055991000101731,false,false,0.47524771604484456,1,0,4,STRONG_TREND,PEER_AVERAGE,NEUTRAL_BETA
BA,Industrials,cyclical,,false,true,0.0,0.02,5.0,,27.43,0.4,1.0,,0.15524023770005052,-0.004561649752686972,0.29556524914587606,-39.880935321039296,8.593114866872927,-0.06893284372130166,-0.13673150256834046,0.02628551727435227,-1.0,-0.9241706161137441,-0.8150682398195066,-1.349830625480874,-0.7237402981397068,-0.512891390304675,-0.9298393320704413,0.6860095389507154,0.0,0.02,5.0,22.0,27.43,0.4,1.0,0.8,0.3985560479068836,-0.49120420883205007,0.2751833366760686,-2.125822801522893,2.114678819912948,-0.7555000875171382,-0.29347122081347515,1.9829425312230664,6.9858106965022735,-0.20527423887091373,13.300436211564422,-279.16654724727505,386.6901690092817,-0.620395593491715,-6.152917615575321,1.1302772427971477,46,46,46,8,46,7,46,44,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,false,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,improving,declining,improving,declining,improving,declining,improving,declining,0.15524023770005052,-0.004561649752686972,0.29556524914587606,-39.880935321039296,8.593114866872927,-0.06893284372130166,0.02628551727435227,-0.13673150256834046,-1.0,-0.9241706161137441,-0.8150682398195066,-1.349830625480874,-0.7237402981397068,-0.512891390304675,0.6860095389507154,-0.9298393320704413,0.0,0.02,5.0,22.0,27.43,0.4,0.8,1.0,growth_tech_index,0.16666666666666666,0.35714285714285715,0.16666666666666666,42,1.0494367727684255,false,false,0.19264499043296276,0,3,4,DETERIORATING,PEER_LAGGARD,NEUTRAL_BETA
AEP,Utilities,,,true,false,0.1,0.05,1.5,,2.19,0.86,3.0,0.698,-0.0003208707774332664,-0.0006048294396904288,0.007740867523479983,,,,-0.005523920291962072,,0.20554550934297783,-0.6076892899176147,0.1342155009451796,,,,0.015400236926721983,,0.1,0.05,1.5,,,,3.0,,-0.37164478299774734,-0.46274666183211693,0.39517942312059967,,,,-0.133400796166431,,-0.022781825197761913,-0.042942890218020446,0.5263789915966388,,,,-0.3921983407293071,,72,72,69,,,,72,,true,false,false,,,,,false,false,false,false,,,,,false,0.0,0.0,0.0,,,,,0.0,declining,declining,improving,,,,,declining,-0.0003208707774332664,-0.0006048294396904288,0.007740867523479983,,,,,-0.005523920291962072,0.20554550934297783,-0.6076892899176147,0.1342155009451796,,,,,0.015400236926721983,0.1,0.05,1.5,,,,,3.0,defensive_index,0.6419753086419753,0.24691358024691357,0.4074074074074074,81,2.1719640478301017,true,false,1.154817589476996,1,0,0,NEUTRAL,PEER_AVERAGE,HIGH_BETA
DUK,Utilities,,,true,false,0.09,0.05,1.5,,1.83,0.88,3.0,0.544,0.0005445306122448979,-0.00009504081632653055,0.012490609896655588,,0.012641972789115647,,-0.011262142857142856,0.0017441836734693882,1.1712907117008442,-0.2435703479576398,0.9946808510638298,,0.4540412044374009,,-0.2352791231200612,0.10313447927199211,0.09,0.05,1.5,,1.83,,3.0,0.544,1.4117460317460315,-0.14784126984126977,1.1293803820187913,,0.7045685471640886,,-0.23152716593245226,0.24565967231963212,0.03811714285714285,-0.006652857142857139,0.8368708630759244,,0.8849380952380953,,-0.7883499999999999,0.12209285714285717,71,71,68,,71,,71,71,false,false,false,,false,,false,false,false,false,false,,false,,false,false,0.0,0.0,1.0,,1.0,,0.0,1.0,improving,declining,improving,,improving,,improving,declining,0.0005445306122448979,-0.00009504081632653055,0.012490609896655588,,0.012641972789115647,,0.0017441836734693882,-0.011262142857142856,1.1712907117008442,-0.2435703479576398,0.9946808510638298,,0.4540412044374009,,0.10313447927199211,-0.2352791231200612,0.09,0.05,1.5,,1.83,,0.544,3.0,defensive_index,0.4074074074074074,0.32098765432098764,0.345679012345679,81,1.8537579438271852,true,false,0.8366114854740795,0,0,3,STRONG_TREND,PEER_AVERAGE,HIGH_BETA
MPC,Energy,,,true,false,,,,,5.48,,,1.407,0.0021971180782478137,-0.0013228720303806417,0.020042233953876075,,0.05116506243496358,,1.0129107894703164,0.01020382414151925,9.934563758389261,1.0347467608951708,2.0000000000000004,,14.027397260273974,,-0.15114343609784342,9.100358422939069,0.22,0.14,0.5,,5.48,,11.0,1.407,10.737795119256234,-1.3824225397868444,3.417606367857481,,10.038714781543488,,0.7420859234427386,5.020929339477726,0.1428126750861079,-0.08598668197474171,1.1824918032786884,,3.1722338709677422,,61.787558157689304,0.6326370967741934,66,66,60,,63,,62,63,false,true,false,,false,,false,false,false,false,false,,false,,false,true,0.0,0.0,1.0,,1.0,,1.0,0.0,improving,declining,improving,,improving,,improving,improving,0.0021971180782478137,-0.0013228720303806417,0.020042233953876075,,0.05116506243496358,,0.01020382414151925,1.0129107894703164,9.934563758389261,1.0347467608951708,2.0000000000000004,,14.027397260273974,,9.100358422939069,-0.15114343609784342,0.22,0.14,0.5,,5.48,,1.407,11.0,defensive_index,1.0,0.2222222222222222,0.8395061728395061,81,1.8569697763311912,true,false,0.6714154672239933,1,1,3,STRONG_TREND,PEER_LEADER,HIGH_BETA
BMY,Health Care,,,true,false,0.18,0.12,1.1,,6.54,0.7,7.0,1.381,-0.004328519144144144,-0.0008578746448863636,0.03346550958806818,,,,-0.24831139026988636,,-0.4240921452567589,1.669632925472747,2.3536585365853657,,,,-0.27446102819237145,,0.18,0.12,1.1,,,,7.0,,-1.1415874665874663,-1.2093387064477372,6.49028064738292,,,,-1.6533425902281238,,-0.31165337837837837,-0.05490397727272727,2.1417926136363636,,,,-15.891928977272727,,73,65,65,,,,65,,false,true,false,,,,,false,false,false,false,,,,,false,0.0,0.0,1.0,,,,,1.0,declining,declining,improving,,,,,declining,-0.004328519144144144,-0.0008578746448863636,0.03346550958806818,,,,,-0.24831139026988636,-0.4240921452567589,1.669632925472747,2.3536585365853657,,,,,-0.27446102819237145,0.18,0.12,1.1,,,,,7.0,sector_Health Care,0.7,1.0,1.0,10,0.07443201424320961,false,true,-0.8070773952179604,1,0,2,NEUTRAL,PEER_LEADER,LOW_BETA
GSAT,Communication Services,starlink_supply,,false,true,,,,,31.13,,,7.126,0.008644102227021614,0.00015642361926225022,-0.0539528307692308,,3.3224625850340126,,0.12028376919104183,0.8723401360544217,-0.6891436277815239,-0.8498527968596664,-0.30156699712184193,,2.8445100873609452,,-1.139315918843478,3.5387358184765,-0.05,-0.03,0.8,,31.13,,0.0,7.126,-2.7072188293419344,-0.28577391980603406,-1.775932546715958,,3.0361929628248157,,-0.7330455301923858,4.004184231069477,0.492713826940232,0.008916146297948263,-2.6976415384615398,,23.257238095238087,,6.856174843889384,6.1063809523809525,58,58,51,,8,,58,8,false,false,false,,false,,false,false,true,true,false,,false,,false,true,0.0,0.0,1.0,,1.0,,1.0,0.0,improving,improving,declining,,improving,,improving,improving,0.008644102227021614,0.00015642361926225022,-0.0539528307692308,,3.3224625850340126,,0.8723401360544217,0.12028376919104183,-0.6891436277815239,-0.8498527968596664,-0.30156699712184193,,2.8445100873609452,,3.5387358184765,-1.139315918843478,-0.05,-0.03,0.8,,31.13,,7.126,0.0,growth_tech_index,0.7857142857142857,0.9047619047619048,0.9523809523809523,42,0.5620536170456357,false,false,-0.040534274807226746,0,3,3,DETERIORATING,PEER_LEADER,NEUTRAL_BETA
CAT,Industrials,cyclical,,true,true,0.4,0.18,1.5,13.0,8.0,0.7,15.0,2.0,-0.1635421410251308,-0.05279427525054613,-0.018406866298788602,2.2130199138907933,1.1636159057065074,-0.7262310326513511,-1.396657273345642,0.25833887329267535,-0.7411311063296655,-0.7115877982351019,-0.10555910454650352,6.1315992984172505,1.240557462905684,-0.43927242266328115,-0.19682031057431607,1.2897138564097574,0.4,0.18,1.5,13.0,8.0,0.7,15.0,2.0,-0.9495564229147342,-0.9295795583389548,-0.0905602528865856,6.7356898790120425,1.5958323288287486,-1.2600643199902886,-0.5645841578227392,1.6384445716562492,-1.6354214102513078,-0.5279427525054613,-0.18406866298788602,22.130199138907933,11.636159057065074,-7.262310326513512,-13.96657273345642,2.5833887329267533,10,10,10,10,10,4,4,10,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,declining,declining,declining,improving,improving,declining,improving,declining,-0.1635421410251308,-0.05279427525054613,-0.018406866298788602,2.2130199138907933,1.1636159057065074,-0.7262310326513511,0.25833887329267535,-1.396657273345642,-0.7411311063296655,-0.7115877982351019,-0.10555910454650352,6.1315992984172505,1.240557462905684,-0.43927242266328115,1.2897138564097574,-0.19682031057431607,0.4,0.18,1.5,13.0,8.0,0.7,2.0,15.0,sleeve_cyclical,1.0,0.0,1.0,2,2.6395002398644083,true,false,1.7571072014835796,0,0,8,STRONG_TREND,PEER_LEADER,HIGH_BETA
KHC,Consumer Staples,,,true,false,0.06,0.05,0.5,,0.74,0.7,5.0,0.35,-0.002884242257522633,-0.0005613556697603242,-0.010506964591715458,,-0.006183324439591226,0.03730265063186606,-0.052699725643803666,-0.0025357041780617344,-0.8059508408796895,0.35317997293640074,-0.7435239805078225,,-0.20786815523657629,3.876351231934375,1.1394950791613176,-0.21229050279329614,0.06,0.05,0.5,,0.74,0.7,5.0,0.35,-0.2809326874210357,-0.6209686612392967,-0.2786558472061822,,-0.3201721392668596,5.716883114269412,-1.1275080368806945,-0.27168259050661436,-0.1470963551336543,-0.02806778348801621,-0.5358551941774884,,-0.29679957310037886,0.8206583139010533,-2.6349862821901833,-0.12171380054696325,52,51,52,,48,5,51,48,false,true,false,,false,false,false,true,false,false,false,,false,false,false,false,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,declining,declining,declining,,declining,improving,declining,declining,-0.002884242257522633,-0.0005613556697603242,-0.010506964591715458,,-0.006183324439591226,0.03730265063186606,-0.0025357041780617344,-0.052699725643803666,-0.8059508408796895,0.35317997293640074,-0.7435239805078225,,-0.20786815523657629,3.876351231934375,-0.21229050279329614,1.1394950791613176,0.06,0.05,0.5,,0.74,0.7,0.35,5.0,sector_Consumer Staples,0.9230769230769231,0.5384615384615384,0.8461538461538461,13,-1.250506680780596,false,true,-2.1523001529755117,2,0,2,RECOVERING,PEER_LEADER,LOW_BETA
VUG,ETF,thematic,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sector_ETF,0.5,0.5,1.0,2,0.5277654522563057,false,false,-0.01097354326326235,0,0,0,NEUTRAL,PEER_LEADER,NEUTRAL_BETA
SEDG,Information Technology,emerging_growth,,false,true,-0.05,-0.02,0.8,,6.12,0.25,1.0,,-0.038287156249999996,-0.02658734375,,,0.0032617708333333465,,,-0.03158943761814745,-2.1947431302270015,-1.3565062388591802,,,-0.13726590446798068,,,-0.5359051218558583,-0.05,-0.02,,,6.12,,,2.0,-41.76780681818182,-21.630381355932204,,,0.02746754385964923,,,-0.4843713768115942,-1.8377834999999998,-1.2761925,,,0.15656500000000062,,,-1.4531141304347825,49,49,,,49,,,47,false,false,,,false,,false,,false,false,,,true,,false,,1.0,1.0,,,0.0,,1.0,,declining,declining,,,improving,,declining,,-0.038287156249999996,-0.02658734375,,,0.0032617708333333465,,-0.03158943761814745,,-2.1947431302270015,-1.3565062388591802,,,-0.13726590446798068,,-0.5359051218558583,,-0.05,-0.02,,,6.12,,2.0,,sleeve_emerging_growth,1.0,0.5,1.0,4,-0.5278175158991085,false,true,-1.167292428161523,0,1,3,STRONG_TREND,PEER_LEADER,LOW_BETA
SBUX,Consumer Discretionary,,,false,false,0.4,0.14,2.5,,-14.09,0.75,8.0,3.979,0.02198485569785639,0.0067977967166103406,0.06535122881609888,2.764715480380744,0.26013897718062934,-0.7573164706437071,-0.2560810769949463,0.0827200647857641,8.950248756218906,2.3214709371293005,13.534883720930234,1.1841052733795672,-10.331577214356273,-0.8015487601816937,1.579812963560142,4.483207676490747,0.4,0.14,2.5,16.0,-14.09,0.75,8.0,3.979,-366.4142616309398,-47.06166957653313,15.611682439401399,2.085098243581286,7.186159590625119,-1.2023231402725407,6.668778046743394,5.206157923579559,0.9893185064035375,0.3059008522474653,2.810102839092252,11.058861921522976,11.70625397312832,-4.543898823862243,-11.523648464772585,3.7224029153593845,42,46,40,5,42,7,46,46,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,improving,improving,improving,improving,improving,declining,improving,declining,0.02198485569785639,0.0067977967166103406,0.06535122881609888,2.764715480380744,0.26013897718062934,-0.7573164706437071,0.0827200647857641,-0.2560810769949463,8.950248756218906,2.3214709371293005,13.534883720930234,1.1841052733795672,-10.331577214356273,-0.8015487601816937,4.483207676490747,1.579812963560142,0.4,0.14,2.5,16.0,-14.09,0.75,3.979,8.0,sector_Consumer Discretionary,0.8571428571428571,0.5714285714285714,0.8571428571428571,7,0.620854365913501,false,false,0.11934840449976991,1,1,5,STRONG_TREND,PEER_LEADER,NEUTRAL_BETA
QQQ,ETF,thematic,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,growth_tech_index,0.5714285714285714,0.07142857142857142,0.4523809523809524,42,2.4859850484118318,true,false,1.9472460528922635,0,0,0,NEUTRAL,PEER_AVERAGE,HIGH_BETA
VAL,Energy,maritime_launch,,false,true,,,,,1.69,,,1.193,-0.013929812925170064,-0.0024859149659863943,0.0004879173244743186,,-0.18127604166666667,,-0.2955802021403092,-0.04753645833333333,-0.37731118771544975,-0.37996604414261465,8.478260869565217,,-0.5597732964281007,,-0.8668515950069348,-0.3143189755529686,0.12,0.09,0.7,,1.69,,5.0,1.193,-7.876307792907144,-1.511850978445244,0.6955417178676456,,-0.7357728733299509,,-0.5811407364114555,-0.4277746531683539,-0.9750869047619044,-0.1740140476190476,0.032690460739779346,,-2.9004166666666666,,-17.143651724137936,-0.7605833333333333,71,71,68,,17,,59,17,false,false,false,,false,,false,false,false,false,false,,false,,false,false,1.0,0.0,0.0,,1.0,,1.0,1.0,declining,declining,improving,,declining,,declining,declining,-0.013929812925170064,-0.0024859149659863943,0.0004879173244743186,,-0.18127604166666667,,-0.04753645833333333,-0.2955802021403092,-0.37731118771544975,-0.37996604414261465,8.478260869565217,,-0.5597732964281007,,-0.3143189755529686,-0.8668515950069348,0.12,0.09,0.7,,1.69,,1.193,5.0,sector_Energy,0.7,0.7,0.8,10,0.3450828578878721,false,false,-0.693180780299768,0,0,4,STRONG_TREND,PEER_LEADER,NEUTRAL_BETA
HII,Industrials,aerospace_defense,,false,true,0.12,0.08,0.8,12.0,2.5,0.8,6.0,1.0,0.011353540513693769,0.004882588335461897,0.019375000000000017,,-11022.300366185897,,0.32795799631048667,-1737.3482796474354,15.507246376811594,6.015624999999999,0.05798252581413835,,1.4040451552210729,,12.598823529411765,2.839924670433144,0.12,0.08,0.8,,2.5,,6.0,1.0,-43.79222769567596,-13.876830006049603,0.10793871866295275,,-224372.52653813528,,-4.42743295019157,-136262.61016842633,0.30654559386973174,0.13182988505747123,0.07750000000000007,,-264535.2087884615,,8.85486590038314,-41696.35871153845,28,28,5,,25,,28,25,false,false,false,,true,,true,false,false,false,false,,false,,false,false,1.0,0.0,1.0,,0.0,,0.0,1.0,improving,improving,improving,,declining,,declining,improving,0.011353540513693769,0.004882588335461897,0.019375000000000017,,-11022.300366185897,,-1737.3482796474354,0.32795799631048667,15.507246376811594,6.015624999999999,0.05798252581413835,,1.4040451552210729,,2.839924670433144,12.598823529411765,0.12,0.08,0.8,,2.5,,1.0,6.0,sleeve_aerospace_defense,0.16666666666666666,0.8333333333333334,0.16666666666666666,6,1.3468532551995487,true,true,0.4198311212994537,2,0,3,RECOVERING,PEER_LAGGARD,HIGH_BETA
SO,Utilities,,,true,false,0.11,0.05,1.6,,,0.88,3.0,0.779,0.009437760416666665,-0.000513381580814531,0.02612345679012346,,,,-0.07367957996310485,,-47.80851063829788,-0.36948297604035313,0.48285449490268784,,,,-0.3497344749105885,,0.11,0.05,1.6,,,,3.0,,5.763517811704833,-0.15557017600440332,0.669832225387781,,,,-0.3859815015529358,,0.15100416666666663,-0.013861302681992335,0.7053333333333334,,,,-1.9893486590038312,,17,28,28,,,,28,,false,false,false,,,,,false,true,false,false,,,,,false,0.0,0.0,1.0,,,,,1.0,improving,declining,improving,,,,,declining,0.009437760416666665,-0.000513381580814531,0.02612345679012346,,,,,-0.07367957996310485,-47.80851063829788,-0.36948297604035313,0.48285449490268784,,,,,-0.3497344749105885,0.11,0.05,1.6,,,,,3.0,sector_Utilities,0.6,0.4,0.6,5,1.593295292118941,false,false,0.576148833765835,0,1,2,NEUTRAL,PEER_AVERAGE,NEUTRAL_BETA
LRCX,Information Technology,starlink_supply,,false,true,,,,,35.53,,,10.751,0.010460635490201875,0.005495406302082661,0.008330264015248452,,0.22815577508582205,,-16.334576876164405,0.0918973184372215,2.1814038286235187,1.2068181818181818,46.33333333333333,,148.47145877378438,,-0.9922295028157346,62.6577380952381,0.45,0.3,0.5,,35.53,,25.0,10.751,6.0848863416058805,3.2982138441449336,56.64579530368947,,65.72388582719154,,-0.22389911818621053,37.1838860728642,0.7113232133337275,0.37368762854162096,0.5664579530368947,,15.970904256007543,,-1094.4166507030152,6.432812290605505,69,69,69,,71,,68,71,false,false,false,,false,,false,false,false,false,false,,false,,false,false,1.0,0.0,0.0,,1.0,,1.0,1.0,improving,improving,improving,,improving,,improving,declining,0.010460635490201875,0.005495406302082661,0.008330264015248452,,0.22815577508582205,,0.0918973184372215,-16.334576876164405,2.1814038286235187,1.2068181818181818,46.33333333333333,,148.47145877378438,,62.6577380952381,-0.9922295028157346,0.45,0.3,0.5,,35.53,,10.751,25.0,growth_tech_index,0.7380952380952381,0.23809523809523808,0.5238095238095238,42,2.0772276235043967,true,false,1.2980955431192662,0,0,4,STRONG_TREND,PEER_AVERAGE,HIGH_BETA
RF,Financials,,financial_value,true,false,0.15,0.15,0.2,7.5,1.1,0.72,8.0,0.12,0.002085801426426426,,-0.00865678178178178,,,,,,9.644,,-0.7369175627240143,,,,,,0.15,,0.2,,,,,,14.302638352638349,,-0.922024095101018,,,,,,0.15017770270270267,,-0.6232882882882882,,,,,,73,,73,,,,,,false,,false,,,,,,false,,false,,,,,,0.0,,0.0,,,,,,improving,,declining,,,,,,0.002085801426426426,,-0.00865678178178178,,,,,,9.644,,-0.7369175627240143,,,,,,0.15,,0.2,,,,,,defensive_index,0.3333333333333333,0.9012345679012346,0.7283950617283951,81,0.4332474202156365,false,false,-0.4169167381658691,0,0,0,NEUTRAL,PEER_AVERAGE,NEUTRAL_BETA
SMCI,Information Technology,growth_ai,,false,true,0.3,0.22,0.2,,2.22,0.4,20.0,1.724,0.002568919803523577,0.0016626991490103183,1.1867703363930684e-6,,0.1529275,,-0.5846021635011608,0.07847916666666667,1.1505376344086018,0.8534119629317608,1.1164021164021165,,20.88118811881188,,-0.7707828339264328,29.371681415929203,0.3,0.22,0.2,,2.22,,20.0,1.724,1.0826162029135074,0.9342785694438932,0.0007293692692415734,,44.54199029126213,,-0.38253363403687074,41.30482456140351,0.15156626840789103,0.09809924979160878,0.00007001944984719104,,4.587825,,-34.491527646568485,2.354375,60,60,60,,31,,60,31,false,false,false,,false,,false,false,false,false,false,,false,,false,false,0.0,0.0,0.0,,1.0,,1.0,1.0,improving,improving,improving,,improving,,improving,declining,0.002568919803523577,0.0016626991490103183,1.1867703363930684e-6,,0.1529275,,0.07847916666666667,-0.5846021635011608,1.1505376344086018,0.8534119629317608,1.1164021164021165,,20.88118811881188,,29.371681415929203,-0.7707828339264328,0.3,0.22,0.2,,2.22,,1.724,20.0,growth_tech_index,0.11904761904761904,0.7142857142857143,0.07142857142857142,42,0.49856937365923765,false,false,-0.4235709329546115,0,0,3,STRONG_TREND,PEER_LAGGARD,NEUTRAL_BETA
IBM,Information Technology,,,true,false,0.25,0.1,2.0,,5.98,0.78,8.0,1.586,-0.008246078871721166,,0.017932745245245248,,0.008965588624922725,,,0.0063430963525567445,0.18455342335939343,,0.31492439184746884,,0.3033124052825287,,,0.7129828326180259,0.25,,2.0,,5.98,,,1.586,-2.689603190183331,,0.7662656722003903,,0.13461844782166255,,,0.46905718192967966,-0.3628274703557313,,1.2911576576576578,,0.5827632606199771,,,0.4123012629161884,45,,73,,66,,,66,true,,false,,false,,false,,false,,false,,false,,false,,0.0,,1.0,,0.0,,0.0,,declining,,improving,,improving,,improving,,-0.008246078871721166,,0.017932745245245248,,0.008965588624922725,,0.0063430963525567445,,0.18455342335939343,,0.31492439184746884,,0.3033124052825287,,0.7129828326180259,,0.25,,2.0,,5.98,,1.586,,sector_Information Technology,0.0,0.21052631578947367,0.10526315789473684,19,2.2386234633582385,true,false,1.2784056391632266,1,0,1,NEUTRAL,PEER_LAGGARD,HIGH_BETA
CB,Financials,,,true,false,0.13,0.1,0.3,,1.8,0.84,12.0,0.68,0.0014403303738878984,,0.0006394619414085234,,0.019553699614748583,,,0.005079165935274066,0.356285863328117,,1.3622047244094486,,0.8429158110882956,,,1.3281786941580753,0.13,,0.3,,1.8,,,0.68,0.7066338995065891,,0.2659708959840761,,0.8888045279431174,,,0.7675909934337013,0.06769552757273123,,0.0300547112462006,,0.9190238818931834,,,0.2387207989578811,48,,48,,48,,,48,false,,false,,false,,false,,false,,false,,false,,false,,0.0,,0.0,,1.0,,0.0,,improving,,improving,,improving,,improving,,0.0014403303738878984,,0.0006394619414085234,,0.019553699614748583,,0.005079165935274066,,0.356285863328117,,1.3622047244094486,,0.8429158110882956,,1.3281786941580753,,0.13,,0.3,,1.8,,0.68,,defensive_index,0.5061728395061729,0.06172839506172839,0.32098765432098764,81,2.74274538194907,true,false,1.917724956476133,0,0,1,NEUTRAL,PEER_AVERAGE,HIGH_BETA
